32.25,-1.33226,21.3279
28.65,-1.33226,3.05809
25.05,-1.33226,2.56691
21.45,-1.33226,2.04536
17.85,-1.33226,1.92267
14.25,-1.33226,1.65546
10.65,-1.33226,1.46213
7.05,-1.33226,1.29544
3.45,-1.33226,1.10672
-0.15,-1.33226,1.01742
-3.75,-1.33226,0.943695
-7.35,-1.33226,0.890563
-10.95,-1.33226,0.762782
-14.55,-1.33226,0.799005
-18.15,-1.33226,0.680352
-21.75,-1.33226,0.657292
-25.35,-1.33226,0.645619
-28.95,-1.33226,0.566563
-32.55,-1.33226,0.548479
-36.15,-1.33226,0.631867
-39.75,-1.33226,0.53142
-43.35,-1.33226,0.52665
-46.95,-1.33226,0.572236
-50.55,-1.33226,0.529563
-54.15,-1.33226,0.595302
-57.75,-1.33226,0.552727
-61.35,-1.33226,0.496105
-64.95,-1.33226,0.55551
-68.55,-1.33226,0.603193
-72.15,-1.33226,0.583269
-75.75,-1.33226,0.580634
-79.35,-1.33226,0.617275
-82.95,-1.33226,0.623674
78.75,3.97399,0.976288
75.15,3.97399,1.03103
71.55,3.97399,1.15831
67.95,3.97399,1.33165
64.35,3.97399,1.51758
60.75,3.97399,1.69567
57.15,3.97399,1.90338
53.55,3.97399,2.17521
49.95,3.97399,2.43986
46.35,3.97399,3.00818
42.75,3.97399,3.51983
39.15,3.97399,5.04265
35.55,3.97399,35.2632
31.95,3.97399,71.0124
28.35,3.97399,87.3465
24.75,3.97399,90.6265
21.15,3.97399,87.1102
17.55,3.97399,57.6147
13.95,3.97399,18.7416
10.35,3.97399,3.39512
6.75,3.97399,2.87438
3.15,3.97399,2.15789
-0.45,3.97399,2.05174
-4.05,3.97399,1.67483
-7.65,3.97399,1.58117
-11.25,3.97399,1.47695
-14.85,3.97399,1.26833
-18.45,3.97399,1.11717
-22.05,3.97399,1.17957
-25.65,3.97399,1.04078
-29.25,3.97399,1.01353
-32.85,3.97399,0.979241
-36.45,3.97399,0.787733
-40.05,3.97399,0.94981
-43.65,3.97399,0.936143
-47.25,3.97399,0.802202
-50.85,3.97399,0.807981
-54.45,3.97399,0.87817
-58.05,3.97399,0.849019
-61.65,3.97399,0.916596
-65.25,3.97399,0.93007
-68.85,3.97399,0.94969
-72.45,3.97399,0.902854
-76.05,3.97399,0.997991
-79.65,3.97399,1.01745
-83.25,3.97399,1.14096
-86.85,3.97399,1.16257
89.55,-3.97399,1.31092
85.95,-3.97399,1.40915
82.35,-3.97399,1.66123
78.75,-3.97399,1.67275
75.15,-3.97399,1.83626
71.55,-3.97399,2.45403
67.95,-3.97399,7.63407
64.35,-3.97399,36.0596
60.75,-3.97399,73.3913
57.15,-3.97399,86.4707
53.55,-3.97399,86.2253
49.95,-3.97399,77.2322
46.35,-3.97399,48.2738
42.75,-3.97399,16.0761
39.15,-3.97399,3.04958
35.55,-3.97399,2.47168
31.95,-3.97399,2.37063
28.35,-3.97399,2.05526
24.75,-3.97399,1.86609
21.15,-3.97399,1.46163
17.55,-3.97399,1.47106
13.95,-3.97399,1.05135
10.35,-3.97399,1.14153
6.75,-3.97399,1.05456
3.15,-3.97399,0.876317
-0.45,-3.97399,0.857696
-4.05,-3.97399,0.655691
-7.65,-3.97399,0.681609
-11.25,-3.97399,0.498417
-14.85,-3.97399,0.614913
-18.45,-3.97399,0.574057
-22.05,-3.97399,0.488428
-25.65,-3.97399,0.53103
-29.25,-3.97399,0.523501
-32.85,-3.97399,0.439685
-36.45,-3.97399,0.448391
-40.05,-3.97399,0.530803
-43.65,-3.97399,0.472096
-47.25,-3.97399,0.413175
-50.85,-3.97399,0.370339
-54.45,-3.97399,0.385797
-58.05,-3.97399,0.424277
-61.65,-3.97399,0.450738
-65.25,-3.97399,0.451126
-68.85,-3.97399,0.442905
-72.45,-3.97399,0.434635
-76.05,-3.97399,0.465054
-79.65,-3.97399,0.526608
-83.25,-3.97399,0.50875
-86.85,-3.97399,0.533885
89.55,3.97399,0.568984
75,5.27214,0.904212
71.4,5.27214,0.975285
67.8,5.27214,1.1725
64.2,5.27214,1.34922
60.6,5.27214,1.49948
57,5.27214,1.71605
53.4,5.27214,1.91177
49.8,5.27214,2.22944
46.2,5.27214,2.59122
42.6,5.27214,2.90947
39,5.27214,3.49738
35.4,5.27214,4.21664
31.8,5.27214,16.3247
28.2,5.27214,52.1119
24.6,5.27214,81.6523
21,5.27214,92.7443
17.4,5.27214,94.2497
13.8,5.27214,84.1428
10.2,5.27214,51.2289
6.6,5.27214,14.3976
3,5.27214,3.34812
-0.6,5.27214,2.6515
-4.2,5.27214,2.11281
-7.8,5.27214,1.82287
-11.4,5.27214,1.60235
-15,5.27214,1.34077
-18.6,5.27214,1.42599
-22.2,5.27214,1.24943
-25.8,5.27214,1.21608
-29.4,5.27214,1.14076
-33,5.27214,1.0696
-36.6,5.27214,1.10571
-40.2,5.27214,0.968312
-43.8,5.27214,1.00037
-47.4,5.27214,1.05662
-51,5.27214,0.977716
-54.6,5.27214,1.00149
-58.2,5.27214,0.940784
-61.8,5.27214,0.942656
-65.4,5.27214,0.920981
-69,5.27214,1.05897
-72.6,5.27214,1.17562
-76.2,5.27214,1.14583
-79.8,5.27214,1.1505
-83.4,5.27214,1.20121
-87,5.27214,1.43737
89.4,-5.27214,1.57733
85.8,-5.27214,1.61917
82.2,-5.27214,2.27959
78.6,-5.27214,3.34742
75,-5.27214,16.9904
71.4,-5.27214,50.7219
67.8,-5.27214,82.9663
64.2,-5.27214,83.7747
60.6,-5.27214,81.0691
57,-5.27214,74.7278
53.4,-5.27214,45.0528
49.8,-5.27214,13.4887
46.2,-5.27214,3.12154
42.6,-5.27214,2.705
39,-5.27214,2.44269
35.4,-5.27214,2.10084
31.8,-5.27214,1.72237
28.2,-5.27214,1.65532
24.6,-5.27214,1.36604
21,-5.27214,1.16244
17.4,-5.27214,1.02776
13.8,-5.27214,0.956895
10.2,-5.27214,0.783138
6.6,-5.27214,0.760666
3,-5.27214,0.727721
-0.6,-5.27214,0.640301
-4.2,-5.27214,0.644602
-7.8,-5.27214,0.584752
-11.4,-5.27214,0.530436
-15,-5.27214,0.483251
-18.6,-5.27214,0.406618
-22.2,-5.27214,0.470344
-25.8,-5.27214,0.476703
-29.4,-5.27214,0.38888
-33,-5.27214,0.369731
-36.6,-5.27214,0.430009
-40.2,-5.27214,0.401421
-43.8,-5.27214,0.334113
-47.4,-5.27214,0.378864
-51,-5.27214,0.395895
-54.6,-5.27214,0.377258
-58.2,-5.27214,0.381544
-61.8,-5.27214,0.429822
-65.4,-5.27214,0.42137
-69,-5.27214,0.389713
-72.6,-5.27214,0.438598
-76.2,-5.27214,0.435714
-79.8,-5.27214,0.450995
-83.4,-5.27214,0.514855
-87,-5.27214,0.514351
89.4,5.27214,0.525882
85.8,5.27214,0.533397
82.2,5.27214,0.595124
78.6,5.27214,0.59575
71.25,6.54772,0.977215
67.65,6.54772,0.988146
64.05,6.54772,1.21893
60.45,6.54772,1.37261
56.85,6.54772,1.47495
53.25,6.54772,1.74143
49.65,6.54772,1.98776
46.05,6.54772,2.27028
42.45,6.54772,2.62817
38.85,6.54772,3.17638
35.25,6.54772,3.5015
31.65,6.54772,4.26659
28.05,6.54772,5.26134
24.45,6.54772,23.5885
20.85,6.54772,61.3626
17.25,6.54772,91.5052
13.65,6.54772,103.709
10.05,6.54772,107.519
6.45,6.54772,95.3946
2.85,6.54772,63.1594
-0.75,6.54772,23.4875
-4.35,6.54772,5.53198
-7.95,6.54772,3.04176
-11.55,6.54772,2.55507
-15.15,6.54772,2.08515
-18.75,6.54772,1.97097
-22.35,6.54772,1.50276
-25.95,6.54772,1.64223
-29.55,6.54772,1.58533
-33.15,6.54772,1.44216
-36.75,6.54772,1.41696
-40.35,6.54772,1.35639
-43.95,6.54772,1.21797
-47.55,6.54772,1.28881
-51.15,6.54772,1.23126
-54.75,6.54772,1.29
-58.35,6.54772,1.09956
-61.95,6.54772,1.31998
-65.55,6.54772,1.19364
-69.15,6.54772,1.31844
-72.75,6.54772,1.52471
-76.35,6.54772,1.51762
-79.95,6.54772,1.60213
-83.55,6.54772,1.59577
-87.15,6.54772,1.69556
89.25,-6.54772,2.03632
85.65,-6.54772,2.7995
82.05,-6.54772,14.0047
78.45,-6.54772,47.6832
74.85,-6.54772,81.1674
71.25,-6.54772,93.5885
67.65,-6.54772,91.9757
64.05,-6.54772,81.8441
60.45,-6.54772,57.7278
56.85,-6.54772,27.0241
53.25,-6.54772,4.92521
49.65,-6.54772,3.15542
46.05,-6.54772,2.90831
42.45,-6.54772,2.55503
38.85,-6.54772,2.27389
35.25,-6.54772,1.90438
31.65,-6.54772,1.73803
28.05,-6.54772,1.25234
24.45,-6.54772,1.28031
20.85,-6.54772,1.10274
17.25,-6.54772,1.03061
13.65,-6.54772,0.938404
10.05,-6.54772,0.784357
6.45,-6.54772,0.711008
2.85,-6.54772,0.650776
-0.75,-6.54772,0.662897
-4.35,-6.54772,0.566371
-7.95,-6.54772,0.465981
-11.55,-6.54772,0.476719
-15.15,-6.54772,0.447802
-18.75,-6.54772,0.514454
-22.35,-6.54772,0.325061
-25.95,-6.54772,0.429504
-29.55,-6.54772,0.358518
-33.15,-6.54772,0.410054
-36.75,-6.54772,0.359538
-40.35,-6.54772,0.296603
-43.95,-6.54772,0.325936
-47.55,-6.54772,0.334051
-51.15,-6.54772,0.330337
-54.75,-6.54772,0.332834
-58.35,-6.54772,0.33729
-61.95,-6.54772,0.31278
-65.55,-6.54772,0.327564
-69.15,-6.54772,0.336688
-72.75,-6.54772,0.309023
-76.35,-6.54772,0.419677
-79.95,-6.54772,0.436486
-83.55,-6.54772,0.461808
-87.15,-6.54772,0.427325
89.25,6.54772,0.447288
85.65,6.54772,0.429531
82.05,6.54772,0.484763
78.45,6.54772,0.540359
74.85,6.54772,0.71439
63.75,9.00942,0.872137
60.15,9.00942,0.959939
56.55,9.00942,1.12322
52.95,9.00942,1.35913
49.35,9.00942,1.56728
45.75,9.00942,1.63594
42.15,9.00942,2.14785
38.55,9.00942,2.5156
34.95,9.00942,2.93929
31.35,9.00942,3.33549
27.75,9.00942,3.71062
24.15,9.00942,4.45779
20.55,9.00942,4.89962
16.95,9.00942,7.36415
13.35,9.00942,28.0065
9.75,9.00942,64.7861
6.15,9.00942,98.6183
2.55,9.00942,118.157
-1.05,9.00942,126.451
-4.65,9.00942,121.498
-8.25,9.00942,101.611
-11.85,9.00942,66.0395
-15.45,9.00942,31.8872
-19.05,9.00942,11.7944
-22.65,9.00942,4.38875
-26.25,9.00942,2.93044
-29.85,9.00942,2.51754
-33.45,9.00942,2.35672
-37.05,9.00942,2.07711
-40.65,9.00942,1.88326
-44.25,9.00942,1.90032
-47.85,9.00942,1.72411
-51.45,9.00942,1.80062
-55.05,9.00942,1.70235
-58.65,9.00942,1.80087
-62.25,9.00942,1.90554
-65.85,9.00942,1.83694
-69.45,9.00942,2.03849
-73.05,9.00942,2.36705
-76.65,9.00942,5.65162
-80.25,9.00942,16.8323
-83.85,9.00942,42.2405
-87.45,9.00942,70.9145
88.95,-9.00942,100.871
85.35,-9.00942,116.305
81.75,-9.00942,121.801
78.15,-9.00942,101.319
74.55,-9.00942,78.1942
70.95,-9.00942,43.6002
67.35,-9.00942,16.7878
63.75,-9.00942,4.60189
60.15,-9.00942,4.00508
56.55,-9.00942,3.84883
52.95,-9.00942,3.17455
49.35,-9.00942,2.67504
45.75,-9.00942,2.2832
42.15,-9.00942,2.05116
38.55,-9.00942,1.6433
34.95,-9.00942,1.4623
31.35,-9.00942,1.33666
27.75,-9.00942,1.03022
24.15,-9.00942,0.974483
20.55,-9.00942,0.894246
16.95,-9.00942,0.745577
13.35,-9.00942,0.694824
9.75,-9.00942,0.628759
6.15,-9.00942,0.556008
2.55,-9.00942,0.493247
-1.05,-9.00942,0.42786
-4.65,-9.00942,0.490324
-8.25,-9.00942,0.36728
-11.85,-9.00942,0.436192
-15.45,-9.00942,0.354236
-19.05,-9.00942,0.297866
-22.65,-9.00942,0.284966
-26.25,-9.00942,0.246143
-29.85,-9.00942,0.260133
-33.45,-9.00942,0.274358
-37.05,-9.00942,0.277181
-40.65,-9.00942,0.252163
-44.25,-9.00942,0.249518
-47.85,-9.00942,0.240614
-51.45,-9.00942,0.263785
-55.05,-9.00942,0.281699
-58.65,-9.00942,0.236582
-62.25,-9.00942,0.310569
-65.85,-9.00942,0.284184
-69.45,-9.00942,0.302486
-73.05,-9.00942,0.222214
-76.65,-9.00942,0.305185
-80.25,-9.00942,0.287057
-83.85,-9.00942,0.294256
-87.45,-9.00942,0.304956
88.95,9.00942,0.36165
85.35,9.00942,0.367919
81.75,9.00942,0.369573
78.15,9.00942,0.498599
74.55,9.00942,0.523331
